job_id,family,proof_scope,mask_weight,mask_positions,mask_hex,symbolic_payload_bits,assertions,command,status,result,counterexample_id
bch-symbolic-mask-0681,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;23,00000000000000800100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0681,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0682,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;24,00000000000001000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0682,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0683,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;25,00000000000002000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0683,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0684,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;26,00000000000004000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0684,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0685,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;27,00000000000008000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0685,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0686,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;28,00000000000010000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0686,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0687,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;29,00000000000020000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0687,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0688,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;30,00000000000040000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0688,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0689,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;31,00000000000080000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0689,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0690,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;32,00000000000100000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0690,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0691,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;33,00000000000200000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0691,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0692,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;34,00000000000400000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0692,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0693,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;35,00000000000800000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0693,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0694,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;36,00000000001000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0694,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0695,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;37,00000000002000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0695,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0696,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;38,00000000004000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0696,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0697,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;39,00000000008000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0697,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0698,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;40,00000000010000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0698,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0699,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;41,00000000020000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0699,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0700,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;42,00000000040000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0700,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0701,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;43,00000000080000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0701,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0702,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;44,00000000100000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0702,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0703,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;45,00000000200000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0703,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0704,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;46,00000000400000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0704,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0705,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;47,00000000800000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0705,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0706,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;48,00000001000000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0706,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0707,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;49,00000002000000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0707,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0708,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;50,00000004000000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0708,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0709,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;51,00000008000000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0709,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0710,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;52,00000010000000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0710,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0711,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;53,00000020000000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0711,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0712,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;54,00000040000000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0712,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0713,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;55,00000080000000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0713,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0714,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;56,00000100000000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0714,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0715,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;57,00000200000000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0715,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0716,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;58,00000400000000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0716,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0717,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;59,00000800000000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0717,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0718,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,8;60,00001000000000000100,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0718,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
